ID	speed	period	warning	pair
7138	47	later	no	8
7139	38	later	no	8
7140	35	later	no	8
7141	33	later	no	8
7142	37	later	no	8
7143	40	later	no	8
7144	49	later	no	8
7145	41	later	no	8
7146	42	later	no	8
7147	45	later	no	8
7148	44	later	yes	9
7149	39	later	yes	9
7150	38	later	yes	9
7151	37	later	yes	9
7152	47	later	yes	9
7153	41	later	yes	9
7154	28	later	yes	9
7155	44	later	yes	9
7156	48	later	yes	9
7157	45	later	yes	9
7158	31	later	yes	9
7159	38	later	yes	9
7160	34	later	yes	9
7161	35	later	yes	9
7162	37	later	yes	9
7163	41	later	yes	9
7164	58	later	yes	9
7165	38	later	yes	9
7166	32	later	yes	9
7167	31	later	yes	9
7168	35	later	yes	9
7169	40	later	yes	9
7170	42	later	yes	9
7171	35	later	yes	9
7172	53	later	yes	9
7173	48	later	yes	9
7174	36	later	yes	9
7175	33	later	yes	9
7176	44	later	yes	9
7177	36	later	yes	9
7178	34	later	yes	9
7179	33	later	yes	9
7180	47	later	yes	9
7181	34	later	yes	9
7182	34	later	yes	9
7183	48	later	yes	9
7184	55	later	yes	9
7185	39	later	yes	9
7186	33	later	yes	9
7187	38	later	yes	9
7188	32	later	yes	9
7189	38	later	yes	9
7190	37	later	yes	9
7191	42	later	yes	9
7192	35	later	yes	9
7193	39	later	yes	9
7194	46	later	yes	9
7195	40	later	yes	9
7196	38	later	yes	9
7197	31	later	yes	9
7198	49	later	yes	9
7199	34	later	yes	9
7200	29	later	yes	9
7201	38	later	yes	9
7202	38	later	yes	9
7203	35	later	yes	9
7204	36	later	yes	9
7205	34	later	yes	9
7206	41	later	yes	9
7207	38	later	yes	9
7208	34	later	yes	9
7209	37	later	yes	9
7210	37	later	yes	9
7211	42	later	yes	9
7212	39	later	yes	9
7213	40	later	yes	9
7214	42	later	yes	9
7215	37	later	yes	9
7216	51	later	yes	9
7217	47	later	yes	9
7218	33	later	yes	9
7219	34	later	yes	9
7220	37	later	yes	9
7221	31	later	yes	9
7222	31	later	yes	9
7223	33	later	yes	9
7224	39	later	yes	9
7225	36	later	yes	9
7226	50	later	yes	9
7227	37	later	yes	9
7228	35	later	yes	9
7229	45	later	yes	9
7230	41	later	yes	9
7231	46	later	yes	9
7232	36	later	yes	9
7233	40	later	yes	9
7234	37	later	yes	9
7235	44	later	yes	9
7236	34	later	yes	9
7237	38	later	yes	9
7238	31	later	yes	9
7239	36	later	yes	9
7240	36	later	yes	9
7241	35	later	yes	9
7242	34	later	yes	9
7243	37	later	yes	9
7244	47	later	yes	9
7245	43	later	yes	9
7246	36	later	yes	9
7247	31	later	yes	9
7248	38	later	no	9
7249	37	later	no	9
7250	38	later	no	9
7251	34	later	no	9
7252	30	later	no	9
7253	43	later	no	9
7254	34	later	no	9
7255	39	later	no	9
7256	30	later	no	9
7257	37	later	no	9
7258	28	later	no	9
7259	36	later	no	9
7260	39	later	no	9
7261	43	later	no	9
7262	36	later	no	9
7263	38	later	no	9
7264	41	later	no	9
7265	36	later	no	9
7266	32	later	no	9
7267	38	later	no	9
7268	37	later	no	9
7269	36	later	no	9
7270	33	later	no	9
7271	45	later	no	9
7272	48	later	no	9
7273	30	later	no	9
7274	39	later	no	9
7275	37	later	no	9
7276	35	later	no	9
7277	39	later	no	9
7278	55	later	no	9
7279	38	later	no	9
7280	43	later	no	9
7281	38	later	no	9
7282	40	later	no	9
7283	40	later	no	9
7284	37	later	no	9
7285	39	later	no	9
7286	46	later	no	9
7287	35	later	no	9
7288	34	later	no	9
7289	33	later	no	9
7290	39	later	no	9
7291	38	later	no	9
7292	35	later	no	9
7293	32	later	no	9
7294	36	later	no	9
7295	50	later	no	9
7296	39	later	no	9
7297	41	later	no	9
7298	35	later	no	9
7299	41	later	no	9
7300	39	later	no	9
7301	35	later	no	9
7302	33	later	no	9
7303	39	later	no	9
7304	38	later	no	9
7305	35	later	no	9
7306	39	later	no	9
7307	37	later	no	9
7308	42	later	no	9
7309	38	later	no	9
7310	38	later	no	9
7311	42	later	no	9
7312	38	later	no	9
7313	42	later	no	9
7314	41	later	no	9
7315	36	later	no	9
7316	37	later	no	9
7317	40	later	no	9
7318	38	later	no	9
7319	51	later	no	9
7320	37	later	no	9
7321	41	later	no	9
7322	42	later	no	9
7323	36	later	no	9
7324	30	later	no	9
7325	38	later	no	9
7326	35	later	no	9
7327	33	later	no	9
7328	38	later	no	9
7329	42	later	no	9
7330	33	later	no	9
7331	39	later	no	9
7332	31	later	no	9
7333	41	later	no	9
7334	38	later	no	9
7335	35	later	no	9
7336	40	later	no	9
7337	35	later	no	9
7338	42	later	no	9
7339	37	later	no	9
7340	40	later	no	9
7341	40	later	no	9
7342	37	later	no	9
7343	40	later	no	9
7344	38	later	no	9
7345	43	later	no	9
7346	45	later	no	9
7347	46	later	no	9
7348	31	later	yes	10
7349	42	later	yes	10
7350	41	later	yes	10
7351	44	later	yes	10
7352	35	later	yes	10
7353	30	later	yes	10
7354	36	later	yes	10
7355	42	later	yes	10
7356	32	later	yes	10
7357	40	later	yes	10
7358	32	later	yes	10
7359	40	later	yes	10
7360	38	later	yes	10
7361	42	later	yes	10
7362	36	later	yes	10
7363	42	later	yes	10
7364	29	later	yes	10
7365	39	later	yes	10
7366	30	later	yes	10
7367	36	later	yes	10
7368	44	later	yes	10
7369	40	later	yes	10
7370	31	later	yes	10
7371	36	later	yes	10
7372	34	later	yes	10
7373	30	later	yes	10
7374	34	later	yes	10
7375	38	later	yes	10
7376	28	later	yes	10
7377	33	later	yes	10
7378	33	later	yes	10
7379	26	later	yes	10
7380	33	later	yes	10
7381	32	later	yes	10
7382	38	later	yes	10
7383	34	later	yes	10
7384	32	later	yes	10
7385	31	later	yes	10
7386	37	later	yes	10
7387	36	later	yes	10
7388	35	later	yes	10
7389	44	later	yes	10
7390	30	later	yes	10
7391	29	later	yes	10
7392	31	later	yes	10
7393	42	later	yes	10
7394	50	later	yes	10
7395	39	later	yes	10
7396	39	later	yes	10
7397	32	later	yes	10
7398	42	later	yes	10
7399	33	later	yes	10
7400	33	later	yes	10
7401	34	later	yes	10
7402	35	later	yes	10
7403	36	later	yes	10
7404	41	later	yes	10
7405	37	later	yes	10
7406	43	later	yes	10
7407	40	later	yes	10
7408	31	later	yes	10
7409	28	later	yes	10
7410	34	later	yes	10
7411	36	later	yes	10
7412	42	later	yes	10
7413	32	later	yes	10
7414	38	later	yes	10
7415	36	later	yes	10
7416	28	later	yes	10
7417	36	later	yes	10
7418	24	later	yes	10
7419	32	later	yes	10
7420	37	later	yes	10
7421	37	later	yes	10
7422	37	later	yes	10
7423	42	later	yes	10
7424	30	later	yes	10
7425	48	later	yes	10
7426	31	later	yes	10
7427	42	later	yes	10
7428	40	later	yes	10
7429	36	later	yes	10
7430	35	later	yes	10
7431	32	later	yes	10
7432	33	later	yes	10
7433	39	later	yes	10
7434	39	later	yes	10
7435	45	later	yes	10
7436	29	later	yes	10
7437	37	later	yes	10
7438	42	later	yes	10
7439	37	later	yes	10
7440	33	later	yes	10
7441	38	later	yes	10
7442	39	later	yes	10
7443	30	later	yes	10
7444	34	later	yes	10
7445	36	later	yes	10
7446	33	later	yes	10
7447	35	later	yes	10
7448	46	later	no	10
7449	49	later	no	10
7450	42	later	no	10
7451	33	later	no	10
7452	41	later	no	10
7453	45	later	no	10
7454	39	later	no	10
7455	44	later	no	10
7456	48	later	no	10
7457	53	later	no	10
7458	34	later	no	10
7459	40	later	no	10
7460	35	later	no	10
7461	38	later	no	10
7462	35	later	no	10
7463	43	later	no	10
7464	39	later	no	10
7465	51	later	no	10
7466	48	later	no	10
7467	32	later	no	10
7468	27	later	no	10
7469	39	later	no	10
7470	49	later	no	10
7471	34	later	no	10
7472	37	later	no	10
7473	42	later	no	10
7474	43	later	no	10
7475	38	later	no	10
7476	51	later	no	10
7477	37	later	no	10
7478	42	later	no	10
7479	36	later	no	10
7480	44	later	no	10
7481	34	later	no	10
7482	24	later	no	10
7483	35	later	no	10
7484	37	later	no	10
7485	34	later	no	10
7486	32	later	no	10
7487	31	later	no	10
7488	42	later	no	10
7489	30	later	no	10
7490	37	later	no	10
7491	44	later	no	10
7492	47	later	no	10
7493	36	later	no	10
7494	47	later	no	10
7495	41	later	no	10
7496	36	later	no	10
7497	47	later	no	10
7498	44	later	no	10
7499	28	later	no	10
7500	38	later	no	10
7501	50	later	no	10
7502	35	later	no	10
7503	29	later	no	10
7504	45	later	no	10
7505	31	later	no	10
7506	43	later	no	10
7507	54	later	no	10
7508	40	later	no	10
7509	41	later	no	10
7510	33	later	no	10
7511	38	later	no	10
7512	36	later	no	10
7513	35	later	no	10
7514	47	later	no	10
7515	41	later	no	10
7516	37	later	no	10
7517	40	later	no	10
7518	32	later	no	10
7519	31	later	no	10
7520	29	later	no	10
7521	33	later	no	10
7522	35	later	no	10
7523	40	later	no	10
7524	37	later	no	10
7525	25	later	no	10
7526	41	later	no	10
7527	34	later	no	10
7528	33	later	no	10
7529	28	later	no	10
7530	47	later	no	10
7531	34	later	no	10
7532	35	later	no	10
7533	35	later	no	10
7534	29	later	no	10
7535	45	later	no	10
7536	39	later	no	10
7537	47	later	no	10
7538	34	later	yes	11
7539	38	later	yes	11
7540	38	later	yes	11
7541	40	later	yes	11
7542	47	later	yes	11
7543	35	later	yes	11
7544	41	later	yes	11
7545	42	later	yes	11
7546	32	later	yes	11
7547	35	later	yes	11
7548	34	later	yes	11
7549	41	later	yes	11
7550	32	later	yes	11
7551	36	later	yes	11
7552	38	later	yes	11
7553	37	later	yes	11
7554	40	later	yes	11
7555	35	later	yes	11
7556	33	later	yes	11
7557	38	later	yes	11
7558	43	later	yes	11
7559	35	later	yes	11
7560	35	later	yes	11
7561	39	later	yes	11
7562	37	later	yes	11
7563	32	later	yes	11
7564	28	later	yes	11
7565	47	later	yes	11
7566	33	later	yes	11
7567	44	later	yes	11
7568	34	later	yes	11
7569	38	later	yes	11
7570	34	later	yes	11
7571	25	later	yes	11
7572	39	later	yes	11
7573	38	later	yes	11
7574	38	later	yes	11
7575	30	later	yes	11
7576	30	later	yes	11
7577	36	later	yes	11
7578	36	later	yes	11
7579	48	later	yes	11
7580	40	later	yes	11
7581	32	later	yes	11
7582	34	later	yes	11
7583	27	later	yes	11
7584	34	later	yes	11
7585	32	later	yes	11
7586	42	later	yes	11
7587	30	later	yes	11
7588	32	later	yes	11
7589	44	later	yes	11
7590	31	later	yes	11
7591	28	later	yes	11
7592	44	later	yes	11
7593	37	later	yes	11
7594	35	later	yes	11
7595	30	later	yes	11
7596	40	later	yes	11
7597	51	later	yes	11
7598	37	later	yes	11
7599	35	later	yes	11
7600	38	later	yes	11
7601	31	later	yes	11
7602	27	later	yes	11
7603	31	later	yes	11
7604	37	later	yes	11
7605	43	later	yes	11
7606	35	later	yes	11
7607	41	later	yes	11
7608	37	later	yes	11
7609	33	later	yes	11
7610	24	later	yes	11
7611	47	later	yes	11
7612	31	later	yes	11
7613	36	later	yes	11
7614	35	later	yes	11
7615	41	later	yes	11
7616	39	later	yes	11
7617	46	later	yes	11
7618	35	later	yes	11
7619	29	later	yes	11
7620	32	later	yes	11
7621	34	later	yes	11
7622	34	later	yes	11
7623	44	later	yes	11
7624	27	later	yes	11
7625	37	later	yes	11
7626	33	later	yes	11
7627	30	later	yes	11
7628	34	later	yes	11
7629	39	later	yes	11
7630	38	later	yes	11
7631	33	later	yes	11
7632	47	later	yes	11
7633	31	later	yes	11
7634	32	later	yes	11
7635	39	later	yes	11
7636	33	later	yes	11
7637	39	later	yes	11
7638	33	later	no	11
7639	38	later	no	11
7640	34	later	no	11
7641	35	later	no	11
7642	31	later	no	11
7643	29	later	no	11
7644	30	later	no	11
7645	24	later	no	11
7646	26	later	no	11
7647	37	later	no	11
7648	33	later	no	11
7649	35	later	no	11
7650	28	later	no	11
7651	37	later	no	11
7652	28	later	no	11
7653	32	later	no	11
7654	39	later	no	11
7655	36	later	no	11
7656	42	later	no	11
7657	35	later	no	11
7658	32	later	no	11
7659	38	later	no	11
7660	35	later	no	11
7661	30	later	no	11
7662	36	later	no	11
7663	29	later	no	11
7664	34	later	no	11
7665	39	later	no	11
7666	33	later	no	11
7667	32	later	no	11
7668	39	later	no	11
7669	34	later	no	11
7670	35	later	no	11
7671	38	later	no	11
7672	37	later	no	11
7673	40	later	no	11
7674	39	later	no	11
7675	35	later	no	11
7676	35	later	no	11
7677	39	later	no	11
7678	34	later	no	11
7679	31	later	no	11
7680	35	later	no	11
7681	34	later	no	11
7682	38	later	no	11
7683	35	later	no	11
7684	38	later	no	11
7685	27	later	no	11
7686	30	later	no	11
7687	38	later	no	11
7688	39	later	no	11
7689	37	later	no	11
7690	34	later	no	11
7691	33	later	no	11
7692	39	later	no	11
7693	25	later	no	11
7694	31	later	no	11
7695	32	later	no	11
7696	34	later	no	11
7697	33	later	no	11
7698	33	later	no	11
7699	32	later	no	11
7700	35	later	no	11
7701	34	later	no	11
7702	30	later	no	11
7703	40	later	no	11
7704	27	later	no	11
7705	37	later	no	11
7706	40	later	no	11
7707	35	later	no	11
7708	36	later	no	11
7709	31	later	no	11
7710	32	later	no	11
7711	29	later	no	11
7712	30	later	no	11
7713	31	later	no	11
7714	38	later	no	11
7715	36	later	no	11
7716	37	later	no	11
7717	34	later	no	11
7718	38	later	no	11
7719	34	later	no	11
7720	37	later	no	11
7721	32	later	no	11
7722	36	later	no	11
7723	31	later	no	11
7724	37	later	no	11
7725	47	later	no	11
7726	38	later	no	11
7727	40	later	no	11
7728	31	later	no	11
7729	30	later	no	11
7730	31	later	no	11
7731	31	later	no	11
7732	32	later	no	11
7733	43	later	no	11
7734	30	later	no	11
7735	29	later	no	11
7736	40	later	no	11
7737	32	later	no	11
7738	31	later	no	11
7739	39	later	no	11
7740	42	later	no	11
7741	39	later	no	11
7742	40	later	no	11
7743	30	later	no	11
7744	33	later	no	11
7745	37	later	no	11
7746	33	later	no	11
7747	22	later	no	11
7748	34	later	no	11
7749	34	later	no	11
7750	43	later	no	11
7751	30	later	no	11
7752	36	later	no	11
7753	39	later	no	11
7754	30	later	no	11
7755	28	later	no	11
7756	32	later	no	11
7757	33	later	no	11
7758	41	later	no	11
7759	38	later	no	11
7760	35	later	no	11
7761	33	later	no	11
7762	33	later	no	11
7763	40	later	no	11
7764	36	later	no	11
7765	33	later	no	11
7766	42	later	no	11
7767	34	later	no	11
7768	32	later	no	11
7769	39	later	no	11
7770	29	later	no	11
7771	31	later	no	11
7772	32	later	no	11
7773	32	later	no	11
7774	36	later	no	11
7775	33	later	no	11
7776	39	later	no	11
7777	50	later	no	11
7778	32	later	no	11
7779	36	later	no	11
7780	29	later	no	11
7781	35	later	no	11
7782	41	later	no	11
7783	33	later	no	11
7784	47	later	no	11
7785	37	later	no	11
7786	33	later	no	11
7787	27	later	no	11
7788	37	later	no	11
7789	35	later	no	11
7790	45	later	no	11
7791	36	later	no	11
7792	33	later	no	11
7793	37	later	no	11
7794	43	later	no	11
7795	37	later	no	11
7796	34	later	no	11
7797	44	later	no	11
7798	29	later	no	11
7799	34	later	no	11
7800	41	later	no	11
7801	38	later	no	11
7802	35	later	no	11
7803	40	later	no	11
7804	40	later	no	11
7805	27	later	no	11
7806	37	later	no	11
7807	40	later	no	11
7808	34	later	no	11
7809	46	later	no	11
7810	29	later	no	11
7811	31	later	no	11
7812	36	later	no	11
7813	35	later	no	11
7814	36	later	no	11
7815	46	later	no	11
7816	39	later	no	11
7817	35	later	no	11
7818	44	later	no	11
7819	36	later	no	11
7820	38	later	no	11
7821	35	later	no	11
7822	33	later	no	11
7823	41	later	no	11
7824	36	later	no	11
7825	34	later	no	11
7826	36	later	no	11
7827	30	later	no	11
7828	37	later	no	11
7829	39	later	no	11
7830	35	later	no	11
7831	41	later	no	11
7832	37	later	no	11
7833	34	later	no	11
7834	39	later	no	11
7835	38	later	no	11
7836	39	later	no	11
7837	32	later	no	11
7838	36	later	yes	12
7839	41	later	yes	12
7840	46	later	yes	12
7841	44	later	yes	12
7842	32	later	yes	12
7843	32	later	yes	12
7844	46	later	yes	12
7845	44	later	yes	12
7846	47	later	yes	12
7847	51	later	yes	12
7848	34	later	yes	12
7849	37	later	yes	12
7850	37	later	yes	12
7851	41	later	yes	12
7852	36	later	yes	12
7853	38	later	yes	12
7854	47	later	yes	12
7855	45	later	yes	12
7856	36	later	yes	12
7857	37	later	yes	12
7858	35	later	yes	12
7859	41	later	yes	12
7860	36	later	yes	12
7861	45	later	yes	12
7862	44	later	yes	12
7863	43	later	yes	12
7864	45	later	yes	12
7865	39	later	yes	12
7866	44	later	yes	12
7867	54	later	yes	12
7868	46	later	yes	12
7869	35	later	yes	12
7870	45	later	yes	12
7871	44	later	yes	12
7872	34	later	yes	12
7873	42	later	yes	12
7874	49	later	yes	12
7875	53	later	yes	12
7876	37	later	yes	12
7877	36	later	yes	12
7878	46	later	yes	12
7879	42	later	yes	12
7880	33	later	yes	12
7881	54	later	yes	12
7882	36	later	yes	12
7883	38	later	yes	12
7884	54	later	yes	12
7885	46	later	yes	12
7886	49	later	yes	12
7887	46	later	yes	12
7888	47	later	yes	12
7889	30	later	yes	12
7890	33	later	yes	12
7891	41	later	yes	12
7892	42	later	yes	12
7893	45	later	yes	12
7894	29	later	yes	12
7895	39	later	yes	12
7896	44	later	yes	12
7897	35	later	yes	12
7898	47	later	yes	12
7899	36	later	yes	12
7900	39	later	yes	12
7901	35	later	yes	12
7902	36	later	yes	12
7903	34	later	yes	12
7904	41	later	yes	12
7905	42	later	yes	12
7906	33	later	yes	12
7907	37	later	yes	12
7908	40	later	yes	12
7909	46	later	yes	12
7910	39	later	yes	12
7911	37	later	yes	12
7912	35	later	yes	12
7913	51	later	yes	12
7914	32	later	yes	12
7915	37	later	yes	12
7916	39	later	yes	12
7917	31	later	yes	12
7918	38	later	yes	12
7919	46	later	yes	12
7920	43	later	yes	12
7921	39	later	yes	12
7922	38	later	yes	12
7923	43	later	yes	12
7924	41	later	yes	12
7925	38	later	yes	12
7926	38	later	yes	12
7927	48	later	yes	12
7928	45	later	yes	12
7929	41	later	yes	12
7930	51	later	yes	12
7931	34	later	yes	12
7932	36	later	yes	12
7933	37	later	yes	12
7934	54	later	yes	12
7935	31	later	yes	12
7936	36	later	yes	12
7937	38	later	yes	12
7938	47	later	no	12
7939	43	later	no	12
7940	44	later	no	12
7941	35	later	no	12
7942	47	later	no	12
7943	49	later	no	12
7944	49	later	no	12
7945	34	later	no	12
7946	39	later	no	12
7947	48	later	no	12
7948	45	later	no	12
7949	38	later	no	12
7950	39	later	no	12
7951	42	later	no	12
7952	45	later	no	12
7953	45	later	no	12
7954	43	later	no	12
7955	39	later	no	12
7956	46	later	no	12
7957	40	later	no	12
7958	43	later	no	12
7959	43	later	no	12
7960	46	later	no	12
7961	48	later	no	12
7962	44	later	no	12
7963	45	later	no	12
7964	42	later	no	12
7965	51	later	no	12
7966	46	later	no	12
7967	48	later	no	12
7968	49	later	no	12
7969	36	later	no	12
7970	38	later	no	12
7971	40	later	no	12
7972	40	later	no	12
7973	36	later	no	12
7974	42	later	no	12
7975	51	later	no	12
7976	53	later	no	12
7977	49	later	no	12
7978	49	later	no	12
7979	51	later	no	12
7980	41	later	no	12
7981	35	later	no	12
7982	39	later	no	12
7983	42	later	no	12
7984	45	later	no	12
7985	30	later	no	12
7986	34	later	no	12
7987	43	later	no	12
7988	42	later	no	12
7989	53	later	no	12
7990	54	later	no	12
7991	36	later	no	12
7992	42	later	no	12
7993	46	later	no	12
7994	49	later	no	12
7995	46	later	no	12
7996	39	later	no	12
7997	37	later	no	12
7998	38	later	no	12
7999	45	later	no	12
8000	43	later	no	12
8001	48	later	no	12
8002	39	later	no	12
8003	45	later	no	12
8004	47	later	no	12
8005	49	later	no	12
8006	36	later	no	12
8007	38	later	no	12
8008	39	later	no	12
8009	51	later	no	12
8010	52	later	no	12
8011	50	later	no	12
8012	36	later	no	12
8013	41	later	no	12
8014	42	later	no	12
8015	37	later	no	12
8016	42	later	no	12
8017	41	later	no	12
8018	39	later	no	12
8019	54	later	no	12
8020	56	later	no	12
8021	40	later	no	12
8022	38	later	no	12
8023	38	later	no	12
8024	43	later	no	12
8025	40	later	no	12
8026	43	later	no	12
8027	48	later	no	12
8028	38	later	no	12
8029	42	later	no	12
8030	44	later	no	12
8031	50	later	no	12
8032	36	later	no	12
8033	42	later	no	12
8034	38	later	no	12
8035	42	later	no	12
8036	35	later	no	12
8037	43	later	no	12
8038	45	later	yes	13
8039	40	later	yes	13
8040	39	later	yes	13
8041	39	later	yes	13
8042	39	later	yes	13
8043	41	later	yes	13
8044	42	later	yes	13
8045	47	later	yes	13
8046	46	later	yes	13
8047	40	later	yes	13
8048	34	later	yes	13
8049	40	later	yes	13
8050	39	later	yes	13
8051	41	later	yes	13
8052	36	later	yes	13
8053	48	later	yes	13
8054	46	later	yes	13
8055	38	later	yes	13
8056	42	later	yes	13
8057	38	later	yes	13
8058	35	later	yes	13
8059	49	later	yes	13
8060	40	later	yes	13
8061	43	later	yes	13
8062	39	later	yes	13
8063	36	later	yes	13
8064	45	later	yes	13
8065	36	later	yes	13
8066	38	later	yes	13
8067	44	later	yes	13
8068	39	later	yes	13
8069	47	later	yes	13
8070	46	later	yes	13
8071	45	later	yes	13
8072	35	later	yes	13
8073	39	later	yes	13
8074	52	later	yes	13
8075	46	later	yes	13
8076	44	later	yes	13
8077	38	later	yes	13
8078	38	later	yes	13
8079	41	later	yes	13
8080	42	later	yes	13
8081	41	later	yes	13
8082	34	later	yes	13
8083	42	later	yes	13
8084	39	later	yes	13
8085	41	later	yes	13
8086	39	later	yes	13
8087	42	later	yes	13
8088	39	later	yes	13
8089	43	later	yes	13
8090	38	later	yes	13
8091	43	later	yes	13
8092	42	later	yes	13
8093	37	later	yes	13
8094	39	later	yes	13
8095	41	later	yes	13
8096	47	later	yes	13
8097	48	later	yes	13
8098	47	later	yes	13
8099	42	later	yes	13
8100	42	later	yes	13
8101	39	later	yes	13
8102	40	later	yes	13
8103	37	later	yes	13
8104	42	later	yes	13
8105	44	later	yes	13
8106	39	later	yes	13
8107	37	later	yes	13
8108	38	later	yes	13
8109	38	later	yes	13
8110	43	later	yes	13
8111	37	later	yes	13
8112	40	later	yes	13
8113	36	later	yes	13
8114	42	later	yes	13
8115	42	later	yes	13
8116	36	later	yes	13
8117	39	later	yes	13
8118	39	later	yes	13
8119	44	later	yes	13
8120	43	later	yes	13
8121	39	later	yes	13
8122	50	later	yes	13
8123	41	later	yes	13
8124	42	later	yes	13
8125	51	later	yes	13
8126	43	later	yes	13
8127	44	later	yes	13
8128	36	later	yes	13
8129	32	later	yes	13
8130	44	later	yes	13
8131	49	later	yes	13
8132	38	later	yes	13
8133	39	later	yes	13
8134	43	later	yes	13
8135	41	later	yes	13
8136	38	later	yes	13
8137	40	later	yes	13
8138	32	later	no	13
8139	36	later	no	13
8140	40	later	no	13
8141	38	later	no	13
8142	42	later	no	13
8143	51	later	no	13
8144	45	later	no	13
8145	47	later	no	13
8146	53	later	no	13
8147	44	later	no	13
8148	47	later	no	13
8149	38	later	no	13
8150	41	later	no	13
8151	53	later	no	13
8152	44	later	no	13
8153	51	later	no	13
8154	50	later	no	13
8155	46	later	no	13
8156	42	later	no	13
8157	43	later	no	13
8158	39	later	no	13
8159	43	later	no	13
8160	54	later	no	13
8161	39	later	no	13
8162	39	later	no	13
8163	47	later	no	13
8164	43	later	no	13
8165	50	later	no	13
8166	48	later	no	13
8167	39	later	no	13
8168	47	later	no	13
8169	57	later	no	13
8170	37	later	no	13
8171	46	later	no	13
8172	53	later	no	13
8173	45	later	no	13
8174	46	later	no	13
8175	44	later	no	13
8176	49	later	no	13
8177	43	later	no	13
8178	41	later	no	13
8179	38	later	no	13
8180	41	later	no	13
8181	46	later	no	13
8182	40	later	no	13
8183	48	later	no	13
8184	52	later	no	13
8185	51	later	no	13
8186	48	later	no	13
8187	49	later	no	13
8188	46	later	no	13
8189	52	later	no	13
8190	52	later	no	13
8191	42	later	no	13
8192	39	later	no	13
8193	41	later	no	13
8194	52	later	no	13
8195	44	later	no	13
8196	48	later	no	13
8197	51	later	no	13
8198	45	later	no	13
8199	36	later	no	13
8200	48	later	no	13
8201	34	later	no	13
8202	40	later	no	13
8203	45	later	no	13
8204	50	later	no	13
8205	45	later	no	13
8206	46	later	no	13
8207	40	later	no	13
8208	42	later	no	13
8209	43	later	no	13
8210	46	later	no	13
8211	35	later	no	13
8212	43	later	no	13
8213	56	later	no	13
8214	44	later	no	13
8215	47	later	no	13
8216	46	later	no	13
8217	50	later	no	13
8218	46	later	no	13
8219	45	later	no	13
8220	44	later	no	13
8221	41	later	no	13
8222	48	later	no	13
8223	51	later	no	13
8224	43	later	no	13
8225	49	later	no	13
8226	47	later	no	13
8227	50	later	no	13
8228	49	later	no	13
8229	38	later	no	13
8230	42	later	no	13
8231	40	later	no	13
8232	46	later	no	13
8233	39	later	no	13
8234	49	later	no	13
8235	45	later	no	13
8236	52	later	no	13
8237	46	later	no	13
8238	40	later	yes	14
8239	39	later	yes	14
8240	42	later	yes	14
8241	47	later	yes	14
8242	41	later	yes	14
8243	43	later	yes	14
8244	35	later	yes	14
8245	37	later	yes	14
8246	32	later	yes	14
8247	42	later	yes	14
8248	30	later	yes	14
8249	40	later	yes	14
8250	38	later	yes	14
8251	38	later	yes	14
8252	40	later	yes	14
8253	39	later	yes	14
8254	38	later	yes	14
8255	37	later	yes	14
8256	45	later	yes	14
8257	48	later	yes	14
8258	44	later	yes	14
8259	46	later	yes	14
8260	38	later	yes	14
8261	37	later	yes	14
8262	38	later	yes	14
8263	44	later	yes	14
8264	41	later	yes	14
8265	46	later	yes	14
8266	44	later	yes	14
8267	39	later	yes	14
8268	47	later	yes	14
8269	35	later	yes	14
8270	42	later	yes	14
8271	43	later	yes	14
8272	32	later	yes	14
8273	38	later	yes	14
8274	42	later	yes	14
8275	46	later	yes	14
8276	39	later	yes	14
8277	44	later	yes	14
8278	38	later	yes	14
8279	42	later	yes	14
8280	46	later	yes	14
8281	40	later	yes	14
8282	37	later	yes	14
8283	41	later	yes	14
8284	49	later	yes	14
8285	41	later	yes	14
8286	39	later	yes	14
8287	43	later	yes	14
8288	39	later	yes	14
8289	35	later	yes	14
8290	38	later	yes	14
8291	37	later	yes	14
8292	32	later	yes	14
8293	40	later	yes	14
8294	39	later	yes	14
8295	41	later	yes	14
8296	37	later	yes	14
8297	39	later	yes	14
8298	41	later	yes	14
8299	41	later	yes	14
8300	40	later	yes	14
8301	42	later	yes	14
8302	32	later	yes	14
8303	54	later	yes	14
8304	45	later	yes	14
8305	46	later	yes	14
8306	41	later	yes	14
8307	44	later	yes	14
8308	41	later	yes	14
8309	52	later	yes	14
8310	40	later	yes	14
8311	36	later	yes	14
8312	38	later	yes	14
8313	32	later	yes	14
8314	46	later	yes	14
8315	39	later	yes	14
8316	47	later	yes	14
8317	39	later	yes	14
8318	52	later	yes	14
8319	53	later	yes	14
8320	40	later	yes	14
8321	34	later	yes	14
8322	50	later	yes	14
8323	36	later	yes	14
8324	36	later	yes	14
8325	47	later	yes	14
8326	38	later	yes	14
8327	38	later	yes	14
8328	39	later	yes	14
8329	37	later	yes	14
8330	34	later	yes	14
8331	36	later	yes	14
8332	44	later	yes	14
8333	40	later	yes	14
8334	43	later	yes	14
8335	39	later	yes	14
8336	40	later	yes	14
8337	47	later	yes	14
8338	59	later	no	14
8339	48	later	no	14
8340	49	later	no	14
8341	46	later	no	14
8342	52	later	no	14
8343	48	later	no	14
8344	57	later	no	14
8345	54	later	no	14
8346	48	later	no	14
8347	45	later	no	14
8348	51	later	no	14
8349	47	later	no	14
8350	48	later	no	14
8351	40	later	no	14
8352	40	later	no	14
8353	52	later	no	14
